r,N
0.000446817,2.2963e-06
0.000447848,2.30661e-06
0.00044888,2.31696e-06
0.000449915,2.32735e-06
0.000450953,2.3378e-06
0.000451992,2.34829e-06
0.000453034,2.35882e-06
0.000454079,2.36941e-06
0.000455126,2.38004e-06
0.000456175,2.39071e-06
0.000457227,2.40144e-06
0.000458281,2.41221e-06
0.000459338,2.42303e-06
0.000460397,2.4339e-06
0.000461459,2.44482e-06
0.000462523,2.45579e-06
0.000463589,2.4668e-06
0.000464658,2.47787e-06
0.000465729,2.48898e-06
0.000466803,2.50015e-06
0.00046788,2.51136e-06
0.000468958,2.52262e-06
0.00047004,2.53393e-06
0.000471123,2.5453e-06
0.00047221,2.55671e-06
0.000473298,2.56818e-06
0.00047439,2.57969e-06
0.000475483,2.59126e-06
0.00047658,2.60288e-06
0.000477679,2.61455e-06
0.00047878,2.62627e-06
0.000479884,2.63805e-06
0.00048099,2.64988e-06
0.000482099,2.66176e-06
0.000483211,2.67369e-06
0.000484325,2.68567e-06
0.000485442,2.69771e-06
0.000486561,2.70981e-06
0.000487683,2.72195e-06
0.000488807,2.73415e-06
0.000489935,2.74641e-06
0.000491064,2.75872e-06
0.000492196,2.77108e-06
0.000493331,2.7835e-06
0.000494469,2.79598e-06
0.000495609,2.80851e-06
0.000496752,2.82109e-06
0.000497897,2.83373e-06
0.000499045,2.84643e-06
0.000500196,2.85919e-06
0.000501349,2.872e-06
0.000502505,2.88487e-06
0.000503663,2.89779e-06
0.000504825,2.91078e-06
0.000505989,2.92382e-06
0.000507155,2.93692e-06
0.000508325,2.95007e-06
0.000509497,2.96329e-06
0.000510672,2.97656e-06
0.000511849,2.9899e-06
0.000513029,3.00329e-06
0.000514212,3.01674e-06
0.000515398,3.03026e-06
0.000516586,3.04383e-06
0.000517777,3.05746e-06
0.000518971,3.07116e-06
0.000520168,3.08491e-06
0.000521367,3.09873e-06
0.000522569,3.1126e-06
0.000523774,3.12654e-06
0.000524982,3.14054e-06
0.000526192,3.1546e-06
0.000527405,3.16873e-06
0.000528621,3.18292e-06
0.00052984,3.19717e-06
0.000531062,3.21148e-06
0.000532286,3.22586e-06
0.000533514,3.2403e-06
0.000534744,3.25481e-06
0.000535977,3.26938e-06
0.000537212,3.28402e-06
0.000538451,3.29872e-06
0.000539693,3.31348e-06
0.000540937,3.32831e-06
0.000542184,3.34321e-06
0.000543434,3.35818e-06
0.000544687,3.37321e-06
0.000545943,3.3883e-06
0.000547202,3.40347e-06
0.000548464,3.4187e-06
0.000549728,3.434e-06
0.000550996,3.44936e-06
0.000552266,3.4648e-06
0.00055354,3.4803e-06
0.000554816,3.49588e-06
0.000556095,3.51152e-06
0.000557377,3.52723e-06
0.000558662,3.54301e-06
0.00055995,3.55886e-06
0.000561242,3.57478e-06
0.000562536,3.59078e-06
0.000563833,3.60684e-06
