r,N
0.000584997,9.84664e-07
0.000586346,9.8921e-07
0.000587697,9.93776e-07
0.000589053,9.98364e-07
0.000590411,1.00297e-06
0.000591772,1.0076e-06
0.000593136,1.01226e-06
0.000594504,1.01693e-06
0.000595875,1.02162e-06
0.000597249,1.02634e-06
0.000598626,1.03108e-06
0.000600006,1.03584e-06
0.000601389,1.04062e-06
0.000602776,1.04543e-06
0.000604166,1.05025e-06
0.000605559,1.0551e-06
0.000606955,1.05997e-06
0.000608355,1.06487e-06
0.000609757,1.06978e-06
0.000611163,1.07472e-06
0.000612572,1.07968e-06
0.000613985,1.08467e-06
0.0006154,1.08967e-06
0.000616819,1.0947e-06
0.000618242,1.09976e-06
0.000619667,1.10484e-06
0.000621096,1.10994e-06
0.000622528,1.11506e-06
0.000623963,1.12021e-06
0.000625402,1.12538e-06
0.000626844,1.13058e-06
0.000628289,1.1358e-06
0.000629738,1.14104e-06
0.00063119,1.14631e-06
0.000632645,1.1516e-06
0.000634104,1.15692e-06
0.000635566,1.16226e-06
0.000637031,1.16762e-06
0.0006385,1.17301e-06
0.000639972,1.17843e-06
0.000641448,1.18387e-06
0.000642927,1.18934e-06
0.000644409,1.19483e-06
0.000645895,1.20034e-06
0.000647384,1.20588e-06
0.000648877,1.21145e-06
0.000650373,1.21704e-06
0.000651873,1.22266e-06
0.000653376,1.22831e-06
0.000654882,1.23398e-06
0.000656392,1.23968e-06
0.000657906,1.2454e-06
0.000659423,1.25115e-06
0.000660943,1.25692e-06
0.000662467,1.26273e-06
0.000663994,1.26856e-06
0.000665525,1.27441e-06
0.00066706,1.2803e-06
0.000668598,1.28621e-06
0.00067014,1.29215e-06
0.000671685,1.29811e-06
0.000673233,1.3041e-06
0.000674786,1.31012e-06
0.000676341,1.31617e-06
0.000677901,1.32225e-06
0.000679464,1.32835e-06
0.000681031,1.33449e-06
0.000682601,1.34065e-06
0.000684175,1.34684e-06
0.000685752,1.35305e-06
0.000687333,1.3593e-06
0.000688918,1.36558e-06
0.000690507,1.37188e-06
0.000692099,1.37822e-06
0.000693694,1.38458e-06
0.000695294,1.39097e-06
0.000696897,1.39739e-06
0.000698504,1.40384e-06
0.000700114,1.41032e-06
0.000701729,1.41684e-06
0.000703347,1.42338e-06
0.000704968,1.42995e-06
0.000706594,1.43655e-06
0.000708223,1.44318e-06
0.000709856,1.44984e-06
0.000711493,1.45654e-06
0.000713133,1.46326e-06
0.000714777,1.47002e-06
0.000716425,1.4768e-06
0.000718077,1.48362e-06
0.000719733,1.49047e-06
0.000721393,1.49735e-06
0.000723056,1.50427e-06
0.000724723,1.51121e-06
0.000726394,1.51819e-06
0.000728069,1.5252e-06
0.000729748,1.53224e-06
0.00073143,1.53931e-06
0.000733117,1.54642e-06
0.000734807,1.55356e-06
0.000736501,1.56073e-06
0.000738199,1.56794e-06
0.000739901,1.57517e-06
0.000741607,1.58245e-06
0.000743317,1.58975e-06
0.000745031,1.59709e-06
0.000746749,1.60446e-06
0.000748471,1.61187e-06
0.000750197,1.61931e-06
0.000751926,1.62679e-06
0.00075366,1.6343e-06
0.000755398,1.64185e-06
0.000757139,1.64943e-06
0.000758885,1.65704e-06
0.000760635,1.66469e-06
0.000762389,1.67238e-06
0.000764147,1.6801e-06
0.000765908,1.68785e-06
0.000767674,1.69565e-06
0.000769444,1.70347e-06
0.000771218,1.71134e-06
0.000772997,1.71924e-06
0.000774779,1.72718e-06
0.000776565,1.73515e-06
0.000778356,1.74316e-06
0.000780151,1.75121e-06
0.000781949,1.75929e-06
0.000783752,1.76742e-06
0.000785559,1.77557e-06
0.000787371,1.78377e-06
0.000789186,1.79201e-06
0.000791006,1.80028e-06
0.00079283,1.80859e-06
0.000794658,1.81694e-06
0.00079649,1.82533e-06
0.000798326,1.83376e-06
0.000800167,1.84222e-06
0.000802012,1.85073e-06
0.000803861,1.85927e-06
0.000805715,1.86786e-06
0.000807572,1.87648e-06
0.000809434,1.88514e-06
0.000811301,1.89385e-06
0.000813171,1.90259e-06
0.000815046,1.91137e-06
0.000816925,1.9202e-06
0.000818809,1.92906e-06
0.000820697,1.93797e-06
0.000822589,1.94691e-06
0.000824486,1.9559e-06
0.000826387,1.96493e-06
0.000828292,1.974e-06
0.000830202,1.98312e-06
0.000832116,1.99227e-06
0.000834035,2.00147e-06
0.000835958,2.01071e-06
0.000837885,2.01999e-06
0.000839817,2.02932e-06
0.000841754,2.03869e-06
0.000843695,2.0481e-06
0.00084564,2.05756e-06
0.00084759,2.06706e-06
0.000849544,2.0766e-06
0.000851503,2.08619e-06
0.000853466,2.09582e-06
0.000855434,2.10549e-06
0.000857406,2.11521e-06
0.000859383,2.12498e-06
0.000861365,2.13479e-06
0.000863351,2.14464e-06
0.000865341,2.15455e-06
0.000867337,2.16449e-06
0.000869336,2.17449e-06
0.000871341,2.18452e-06
0.00087335,2.19461e-06
0.000875364,2.20474e-06
0.000877382,2.21492e-06
0.000879405,2.22515e-06
0.000881432,2.23542e-06
0.000883465,2.24574e-06
0.000885502,2.25611e-06
0.000887543,2.26652e-06
0.00088959,2.27699e-06
0.000891641,2.2875e-06
0.000893697,2.29806e-06
0.000895757,2.30867e-06
0.000897823,2.31933e-06
0.000899893,2.33003e-06
0.000901968,2.34079e-06
0.000904047,2.3516e-06
0.000906132,2.36246e-06
0.000908221,2.37336e-06
0.000910315,2.38432e-06
0.000912414,2.39533e-06
0.000914518,2.40639e-06
0.000916627,2.4175e-06
0.00091874,2.42866e-06
0.000920858,2.43987e-06
0.000922982,2.45113e-06
0.00092511,2.46245e-06
0.000927243,2.47382e-06
0.000929381,2.48524e-06
0.000931524,2.49671e-06
0.000933671,2.50824e-06
0.000935824,2.51982e-06
0.000937982,2.53145e-06
0.000940145,2.54314e-06
0.000942312,2.55488e-06
0.000944485,2.56667e-06
0.000946663,2.57852e-06
0.000948845,2.59043e-06
0.000951033,2.60239e-06
0.000953226,2.6144e-06
0.000955424,2.62647e-06
0.000957627,2.6386e-06
0.000959835,2.65078e-06
0.000962048,2.66302e-06
0.000964266,2.67531e-06
0.000966489,2.68766e-06
0.000968718,2.70007e-06
0.000970951,2.71254e-06
0.00097319,2.72506e-06
0.000975434,2.73764e-06
0.000977683,2.75028e-06
0.000979937,2.76298e-06
0.000982197,2.77573e-06
0.000984461,2.78855e-06
0.000986731,2.80142e-06
