r,N
0.000789186,1.07314e-05
0.000791006,1.07809e-05
0.00079283,1.08307e-05
0.000794658,1.08807e-05
0.00079649,1.09309e-05
0.000798326,1.09814e-05
0.000800167,1.10321e-05
0.000802012,1.1083e-05
0.000803861,1.11342e-05
0.000805715,1.11856e-05
0.000807572,1.12372e-05
0.000809434,1.12891e-05
0.000811301,1.13412e-05
0.000813171,1.13936e-05
0.000815046,1.14462e-05
0.000816925,1.1499e-05
0.000818809,1.15521e-05
0.000820697,1.16054e-05
0.000822589,1.1659e-05
0.000824486,1.17128e-05
0.000826387,1.17669e-05
0.000828292,1.18212e-05
0.000830202,1.18758e-05
0.000832116,1.19306e-05
0.000834035,1.19857e-05
0.000835958,1.20411e-05
0.000837885,1.20966e-05
0.000839817,1.21525e-05
0.000841754,1.22086e-05
0.000843695,1.2265e-05
0.00084564,1.23216e-05
0.00084759,1.23785e-05
0.000849544,1.24356e-05
0.000851503,1.2493e-05
0.000853466,1.25507e-05
0.000855434,1.26086e-05
0.000857406,1.26669e-05
0.000859383,1.27253e-05
0.000861365,1.27841e-05
0.000863351,1.28431e-05
0.000865341,1.29024e-05
0.000867337,1.2962e-05
0.000869336,1.30218e-05
0.000871341,1.30819e-05
0.00087335,1.31423e-05
0.000875364,1.3203e-05
0.000877382,1.32639e-05
0.000879405,1.33252e-05
0.000881432,1.33867e-05
0.000883465,1.34485e-05
0.000885502,1.35106e-05
0.000887543,1.3573e-05
0.00088959,1.36356e-05
0.000891641,1.36986e-05
0.000893697,1.37618e-05
0.000895757,1.38253e-05
0.000897823,1.38892e-05
0.000899893,1.39533e-05
0.000901968,1.40177e-05
0.000904047,1.40824e-05
0.000906132,1.41474e-05
0.000908221,1.42128e-05
0.000910315,1.42784e-05
0.000912414,1.43443e-05
0.000914518,1.44105e-05
0.000916627,1.4477e-05
0.00091874,1.45439e-05
0.000920858,1.4611e-05
0.000922982,1.46785e-05
0.00092511,1.47462e-05
0.000927243,1.48143e-05
0.000929381,1.48827e-05
0.000931524,1.49514e-05
0.000933671,1.50205e-05
0.000935824,1.50898e-05
0.000937982,1.51595e-05
0.000940145,1.52294e-05
0.000942312,1.52998e-05
0.000944485,1.53704e-05
0.000946663,1.54414e-05
0.000948845,1.55126e-05
0.000951033,1.55843e-05
0.000953226,1.56562e-05
0.000955424,1.57285e-05
0.000957627,1.58011e-05
0.000959835,1.5874e-05
0.000962048,1.59473e-05
0.000964266,1.6021e-05
0.000966489,1.60949e-05
0.000968718,1.61692e-05
0.000970951,1.62439e-05
0.00097319,1.63189e-05
0.000975434,1.63942e-05
0.000977683,1.64699e-05
0.000979937,1.65459e-05
0.000982197,1.66223e-05
0.000984461,1.66991e-05
0.000986731,1.67761e-05
0.000989006,1.68536e-05
0.000991287,1.69314e-05
0.000993572,1.70096e-05
